gateway_latency_ms,bank_latency_ms,total_latency_ms,packet_loss_pct,payment_stage,error_code_category,is_timeout_flag,order_amount_inr,retry_count,action_label
641.15,302.0,943.15,2.98,3,1,0,6805.36,0,1
108.68,1752.54,1861.22,0.9,1,0,0,13137.63,0,0
630.17,655.51,1285.68,1.36,1,2,1,4971.44,0,2
70.42,476.65,547.07,5.79,3,0,0,3075.08,3,1
231.39,1003.96,1235.35,0.93,1,2,1,7208.94,0,2
1804.65,117.15,1921.8,0.54,0,2,1,4049.2,0,2
3362.34,141.91,3504.25,4.43,2,1,0,4813.99,0,1
822.96,1433.43,2256.39,4.77,2,1,0,10501.25,0,1
140.19,851.36,991.55,0.96,0,1,0,12813.94,1,1
179.88,326.34,506.22,0.55,3,0,0,11856.71,0,0
100.49,494.37,594.86,0.48,1,2,1,2612.13,0,2
139.57,1758.98,1898.55,3.0,2,2,1,6863.99,1,2
839.27,1659.43,2498.7,0.81,2,1,0,4594.77,0,1
1305.2,33.83,1339.02,0.23,2,0,0,11485.02,2,1
939.1,592.0,1531.1,1.78,1,0,0,13691.89,1,0
843.04,2639.98,3483.02,1.29,2,0,1,10073.29,1,2
4131.6,843.7,4975.3,7.34,1,0,1,4875.99,0,2
2098.3,206.35,2304.65,10.89,1,0,1,6452.14,1,2
1101.11,642.48,1743.6,1.9,2,3,0,6472.27,0,0
271.49,52.68,324.18,4.67,0,0,0,3886.79,1,0
1612.17,1367.22,2979.39,3.5,3,1,0,10064.42,0,1
242.9,1836.83,2079.72,4.1,0,2,1,7698.78,0,2
1932.7,307.04,2239.74,1.66,0,2,1,13133.73,0,2
1038.48,619.76,1658.24,0.97,2,2,1,14840.27,1,2
371.64,1237.88,1609.52,0.85,1,0,0,1984.32,0,0
3250.91,368.85,3619.76,7.61,2,2,1,12895.3,0,2
1642.8,423.48,2066.28,10.63,2,2,1,14022.72,0,2
1985.51,906.52,2892.03,2.95,1,0,1,11517.93,2,2
1123.49,405.93,1529.41,6.85,1,1,0,10909.48,0,1
89.76,449.23,538.99,4.59,3,0,0,8320.15,1,0
408.03,2962.45,3370.48,3.33,1,2,1,8652.23,1,2
152.29,70.88,223.18,6.42,2,0,0,9387.39,0,1
107.95,895.87,1003.82,12.59,1,2,1,13431.95,0,2
371.42,339.15,710.56,3.65,3,0,0,1285.86,0,0
226.26,2158.4,2384.67,2.94,1,0,0,5119.03,0,0
571.73,217.46,789.19,0.96,0,0,0,5454.15,2,1
975.26,925.75,1901.01,3.66,1,0,0,14723.18,0,0
236.97,1216.27,1453.23,0.65,3,0,0,13523.53,0,0
680.97,276.17,957.14,6.01,0,2,1,2442.81,0,2
377.27,756.85,1134.12,8.35,2,0,0,4863.84,0,1
819.38,734.12,1553.5,1.85,3,0,0,3067.44,0,0
1694.19,347.45,2041.64,9.14,2,0,0,6252.38,2,1
930.67,141.94,1072.61,0.94,1,1,0,9597.33,1,1
754.22,743.05,1497.27,0.71,2,2,1,671.59,0,2
501.65,275.48,777.12,2.49,3,1,0,1089.44,0,1
534.29,498.28,1032.57,2.62,2,0,0,7450.79,0,0
276.4,467.38,743.78,7.55,3,1,0,1739.26,2,1
1033.03,99.37,1132.4,9.2,2,3,0,14932.71,0,0
2670.99,943.74,3614.73,3.07,3,0,1,10829.66,2,2
1641.62,1030.74,2672.35,0.34,1,0,1,10438.56,1,2
1412.92,493.8,1906.72,3.0,2,3,0,14192.07,0,0
67.0,784.9,851.89,2.32,3,0,0,13635.72,0,0
2128.42,766.99,2895.4,9.55,3,0,1,9140.07,0,2
545.49,152.61,698.1,11.91,2,0,1,13723.67,0,2
169.92,44.8,214.72,9.97,1,0,0,12979.6,0,1
679.11,770.93,1450.04,9.25,2,2,1,8499.68,3,2
971.18,83.39,1054.57,3.8,1,1,0,14425.12,0,1
1131.01,1252.77,2383.77,0.36,2,3,0,4268.53,0,0
1858.67,1550.15,3408.83,0.19,2,0,1,14919.01,0,2
119.82,960.49,1080.31,4.18,2,0,0,4052.75,0,0
328.59,1160.48,1489.06,15.95,3,3,0,990.46,0,0
1007.71,278.6,1286.32,1.98,0,1,0,704.73,1,1
803.04,1040.48,1843.52,5.68,0,0,0,6177.62,0,1
2113.85,262.61,2376.46,0.18,1,1,0,455.87,0,1
1297.85,738.88,2036.73,6.13,1,0,0,2937.16,0,1
194.32,450.33,644.64,0.62,2,0,0,7605.42,0,0
67.61,445.47,513.09,0.73,0,1,0,3426.51,0,1
375.57,2889.88,3265.45,1.97,1,0,1,2498.67,0,2
214.72,354.99,569.7,0.38,3,0,0,11454.29,0,0
547.72,286.29,834.01,0.16,1,0,0,3373.87,2,1
129.61,306.98,436.6,3.9,2,3,0,2946.83,0,0
567.95,1761.51,2329.46,2.53,1,0,0,6966.94,1,0
2392.21,1916.68,4308.89,1.63,1,1,0,13671.43,1,1
1426.06,2377.16,3803.22,7.76,1,0,1,9095.95,0,2
943.46,253.74,1197.2,2.4,2,0,0,1363.02,0,0
237.64,556.64,794.28,4.03,1,0,0,5437.46,0,0
2408.95,1052.97,3461.93,1.31,3,0,1,10631.37,0,2
2649.9,1241.53,3891.43,7.28,0,0,1,4114.65,0,2
276.23,338.33,614.55,1.46,2,0,0,12198.32,0,0
605.61,231.92,837.53,3.19,2,0,0,10086.78,1,0
740.32,3171.91,3912.23,3.96,2,0,1,13489.09,0,2
301.13,1256.32,1557.45,2.82,1,0,0,5539.21,2,1
3898.61,831.09,4729.7,3.37,2,0,1,5426.95,0,2
375.11,4229.02,4604.13,5.12,0,0,1,8320.51,0,2
597.62,4009.08,4606.7,0.59,2,1,0,2020.65,0,1
245.85,176.88,422.72,0.39,0,2,1,5046.81,1,2
821.09,400.78,1221.87,0.5,2,0,0,11723.25,0,0
279.29,1755.02,2034.31,6.72,2,2,1,3036.88,2,2
533.9,1523.19,2057.1,3.63,2,0,0,4157.5,0,0
390.23,598.84,989.07,0.56,2,3,0,7327.59,0,0
302.06,855.7,1157.76,4.39,2,1,0,5496.51,1,1
404.94,678.84,1083.78,2.4,1,0,0,8545.41,0,0
1256.81,1104.88,2361.69,0.1,3,2,1,5079.81,1,2
396.75,669.59,1066.34,0.82,3,0,0,11456.59,2,1
735.02,423.2,1158.22,0.36,1,0,0,2218.5,0,0
1055.97,2714.63,3770.6,6.17,1,3,0,5797.21,0,0
1661.22,195.0,1856.21,1.46,1,0,0,10565.74,0,0
862.68,199.85,1062.53,0.97,0,0,0,5572.44,0,0
939.74,253.5,1193.23,11.6,2,1,0,7347.99,1,1
49.79,279.56,329.34,0.55,2,2,1,9456.59,0,2
268.52,343.14,611.66,1.83,0,0,0,14010.54,1,0
879.98,978.23,1858.21,1.87,1,0,0,659.18,2,1
62.57,3760.28,3822.85,0.27,1,0,1,11206.43,1,2
239.09,220.87,459.96,0.0,1,0,0,8149.24,1,0
1322.38,610.4,1932.77,8.72,1,0,0,9917.64,1,1
2413.39,1907.11,4320.5,3.08,2,0,1,12832.28,2,2
331.3,158.07,489.37,5.38,2,0,0,13955.83,1,1
849.58,112.26,961.84,4.24,2,0,0,13015.64,0,0
121.19,543.79,664.99,2.78,2,0,0,5274.6,0,0
1763.76,1284.4,3048.16,1.35,1,1,0,1865.08,0,1
1220.99,345.05,1566.04,1.91,2,2,1,12632.33,0,2
1846.65,2533.96,4380.61,1.47,2,1,0,11741.23,0,1
901.03,346.64,1247.67,4.79,2,1,0,1850.78,0,1
27.39,2531.97,2559.36,2.28,1,0,1,14223.06,0,2
839.88,264.69,1104.57,0.93,1,0,0,915.7,0,0
40.54,710.32,750.87,0.46,3,0,0,10093.84,0,0
232.96,2648.99,2881.95,2.09,0,0,1,5113.11,0,2
2374.26,5292.81,7667.07,1.4,1,0,1,8303.12,0,2
499.49,677.98,1177.47,0.99,2,0,0,5072.19,0,0
1308.98,366.46,1675.44,7.75,1,1,0,9409.45,0,1
53.97,1466.76,1520.73,12.9,3,2,1,5916.61,0,2
694.97,3198.52,3893.49,16.96,2,1,0,13595.78,1,1
314.45,289.91,604.36,0.83,1,0,0,3239.53,1,0
481.88,2414.21,2896.09,1.19,1,2,1,7494.8,2,2
877.45,1246.34,2123.79,1.29,2,0,0,11996.96,2,1
338.89,626.66,965.55,5.08,2,2,1,1390.63,0,2
951.51,471.43,1422.94,3.95,0,0,0,8929.27,1,0
2586.68,234.12,2820.79,3.49,2,0,1,4004.32,0,2
605.24,1506.77,2112.02,9.56,2,0,0,2050.13,1,1
334.66,2143.5,2478.16,2.5,1,0,0,4948.73,2,1
219.27,3802.56,4021.83,6.5,2,0,1,12550.02,0,2
73.09,527.35,600.44,1.89,2,0,0,10833.56,1,0
186.63,1819.34,2005.97,1.43,2,0,0,7407.77,0,0
534.92,1673.33,2208.25,7.91,2,0,0,3330.53,0,1
1016.33,1327.08,2343.41,3.55,3,1,0,11615.32,0,1
568.88,627.94,1196.82,9.42,1,0,0,6853.6,0,1
1334.24,878.04,2212.27,7.13,0,0,0,5324.58,0,1
1063.01,1823.63,2886.63,3.09,2,0,1,3030.66,0,2
1229.79,38.35,1268.15,1.92,2,0,0,3625.83,2,1
1090.01,589.84,1679.85,1.3,2,0,0,10173.79,0,0
829.12,3202.9,4032.02,1.56,1,1,0,8289.37,0,1
891.73,508.87,1400.6,2.26,1,1,0,3064.05,0,1
129.31,698.0,827.31,0.09,1,1,0,7767.11,1,1
173.74,1783.65,1957.39,0.93,1,0,0,1178.12,3,1
334.83,818.41,1153.23,16.88,1,1,0,12495.93,0,1
887.39,1895.11,2782.5,0.98,0,0,1,11191.85,2,2
1309.9,3474.08,4783.98,5.21,0,0,1,2494.63,2,2
788.08,316.36,1104.44,1.76,1,0,0,10321.76,0,0
2820.49,69.76,2890.25,2.96,3,1,0,4365.26,0,1
666.27,950.18,1616.45,1.99,2,1,0,13020.57,0,1
94.31,412.12,506.43,1.62,3,0,0,12125.89,0,0
454.3,2549.88,3004.18,0.32,3,1,0,2432.29,0,1
854.11,118.94,973.05,5.78,1,0,0,4350.14,0,1
1597.08,211.47,1808.54,10.21,2,3,0,4571.0,2,0
222.47,675.4,897.86,10.43,2,1,0,14017.09,0,1
580.0,1257.5,1837.51,10.96,2,2,1,14054.9,0,2
1263.19,94.22,1357.41,15.73,2,0,1,4374.02,0,2
1583.87,197.78,1781.65,1.23,2,1,0,7523.02,0,1
96.76,1372.17,1468.93,2.13,3,0,0,12085.18,0,0
1271.28,3559.37,4830.65,3.14,2,1,0,5982.63,0,1
817.87,386.56,1204.43,0.74,1,0,0,5914.55,0,0
739.06,1230.48,1969.53,0.95,1,2,1,1429.41,0,2
4244.04,329.37,4573.41,1.33,2,1,0,3998.9,0,1
345.46,2312.44,2657.89,0.93,1,0,1,9650.99,0,2
175.85,1410.89,1586.74,8.4,2,0,0,5553.82,2,1
1331.89,116.36,1448.25,0.42,2,1,0,11715.02,0,1
270.32,1673.48,1943.8,2.19,2,0,0,6105.28,0,0
2510.24,3732.7,6242.94,7.08,2,1,0,436.27,0,1
2088.95,63.75,2152.7,4.01,1,1,0,1833.34,0,1
602.64,46.73,649.37,1.46,2,3,0,2198.94,0,0
3745.6,499.29,4244.89,0.72,2,1,0,1413.32,0,1
229.79,238.92,468.71,0.16,1,3,0,5415.18,0,0
603.37,108.72,712.09,4.33,1,3,0,7610.64,1,0
891.41,1433.5,2324.92,10.75,1,1,0,2587.56,2,1
257.41,189.32,446.73,0.12,2,2,1,9229.0,0,2
1193.33,1444.89,2638.22,6.25,1,1,0,11065.71,2,1
513.75,829.98,1343.73,0.03,1,2,1,3547.1,0,2
1000.64,1658.69,2659.33,0.1,1,0,1,9626.86,0,2
240.82,1204.59,1445.41,5.31,1,0,0,6437.81,1,1
859.05,3190.16,4049.21,0.19,2,0,1,13856.03,0,2
2716.5,967.84,3684.34,0.59,2,2,1,9624.11,1,2
231.12,690.06,921.18,0.14,1,0,0,10109.51,0,0
643.48,417.37,1060.85,7.83,1,2,1,13327.5,0,2
39.59,3672.01,3711.6,5.48,0,0,1,14741.52,0,2
1319.05,2636.32,3955.36,1.17,1,0,1,7285.16,0,2
120.22,3071.19,3191.41,5.03,0,0,1,7519.43,0,2
644.07,4220.31,4864.38,0.9,1,1,0,9772.39,0,1
112.99,592.04,705.03,2.02,3,0,0,13388.12,0,0
612.36,1610.9,2223.26,3.0,1,0,0,1990.41,3,1
184.74,1815.96,2000.69,3.63,1,0,0,3085.06,0,0
207.07,1857.47,2064.54,4.25,2,0,0,9677.75,0,0
1821.72,2943.2,4764.92,2.84,1,2,1,5973.44,0,2
886.28,594.29,1480.57,1.47,2,0,0,10819.95,1,0
359.31,764.32,1123.63,1.31,1,0,0,12830.55,2,1
131.49,528.78,660.27,1.16,3,0,0,14214.87,0,0
343.97,487.9,831.88,1.91,0,0,0,3754.66,3,1
274.3,213.11,487.41,1.52,1,1,0,7180.05,0,1
160.13,1084.52,1244.65,6.39,1,2,1,11192.19,0,2
785.38,1134.35,1919.72,1.52,1,2,1,1188.97,1,2
1133.45,708.33,1841.78,0.26,3,2,1,1840.38,0,2
425.81,89.85,515.65,11.39,2,2,1,3872.7,1,2
110.52,2164.45,2274.97,0.32,3,0,0,11579.52,1,0
2417.58,181.47,2599.04,0.01,2,2,1,5348.24,3,2
297.18,280.05,577.23,2.68,0,0,0,1516.34,0,0
685.64,66.68,752.32,8.74,2,0,0,13652.84,0,1
562.0,472.88,1034.88,13.14,1,0,1,5620.32,0,2
1990.63,5028.96,7019.59,1.66,2,3,0,5562.9,0,0
989.78,232.66,1222.44,2.32,1,0,0,898.29,2,1
662.45,283.98,946.43,0.64,2,2,1,4448.82,0,2
1533.42,42.23,1575.65,6.58,2,3,0,103.59,0,0
814.1,352.64,1166.75,0.62,1,2,1,8928.15,0,2
1839.28,2029.25,3868.53,1.17,2,0,1,12648.69,0,2
492.33,1409.74,1902.07,2.0,1,2,1,6158.88,0,2
155.7,347.39,503.09,0.57,1,1,0,2442.34,0,1
258.6,529.55,788.15,8.81,2,2,1,9608.28,3,2
501.83,1115.99,1617.82,4.71,1,0,0,1426.25,0,0
111.33,534.13,645.47,0.1,1,1,0,13128.53,0,1
390.95,255.97,646.91,1.04,1,0,0,7114.7,2,1
153.69,980.08,1133.77,11.86,2,0,1,6297.11,1,2
172.83,599.87,772.7,0.39,1,1,0,1098.17,0,1
1846.47,517.11,2363.57,5.11,1,3,0,3664.25,1,0
390.44,1823.66,2214.11,1.78,3,0,0,584.05,0,0
1698.67,392.33,2091.0,1.33,1,0,0,14554.74,3,1
598.58,237.91,836.5,1.47,1,3,0,6101.5,0,0
696.31,497.0,1193.32,1.85,1,0,0,9099.67,0,0
2822.02,3355.04,6177.06,16.7,2,1,0,12376.06,0,1
260.68,559.66,820.35,13.68,0,1,0,11150.4,0,1
553.47,238.16,791.62,2.67,2,0,0,2609.76,0,0
232.85,971.63,1204.48,4.72,3,2,1,6543.31,1,2
94.12,650.45,744.57,5.97,1,2,1,7131.35,0,2
1906.33,4455.85,6362.18,1.69,2,3,0,7730.12,0,0
1165.11,1241.15,2406.27,4.42,1,1,0,4339.23,0,1
235.4,420.12,655.53,0.53,0,0,0,9782.97,2,1
525.88,1014.13,1540.01,0.53,1,0,0,6145.14,0,0
2778.47,987.9,3766.36,0.14,1,3,0,9962.33,0,0
77.16,531.82,608.98,5.07,1,0,0,6884.4,2,1
929.31,723.95,1653.26,1.02,2,0,0,13454.23,0,0
1367.62,621.35,1988.97,0.55,2,1,0,14521.18,0,1
1031.54,248.68,1280.22,3.59,2,0,0,1205.23,1,0
420.52,351.98,772.5,5.64,1,3,0,7243.88,0,0
2439.36,1658.65,4098.01,1.05,1,0,1,14190.54,0,2
84.06,355.53,439.59,0.64,2,0,0,6741.37,0,0
151.81,1281.6,1433.41,4.57,1,1,0,11878.65,0,1
1931.09,438.28,2369.37,0.44,2,0,0,8738.59,0,0
306.92,285.38,592.3,0.41,2,1,0,1787.33,0,1
1967.64,1620.82,3588.46,3.24,2,0,1,10596.96,0,2
1288.52,150.86,1439.38,6.17,3,0,0,7936.6,0,1
48.76,319.24,368.0,1.65,1,2,1,12066.68,0,2
1789.66,476.37,2266.03,4.74,0,0,0,6217.92,0,0
2279.84,2375.94,4655.78,10.65,2,0,1,2390.86,0,2
1219.02,590.27,1809.29,1.91,2,0,0,13593.17,0,0
418.39,294.47,712.85,1.04,2,1,0,10485.49,2,1
239.7,1010.25,1249.96,11.8,1,0,1,6213.53,0,2
2528.02,381.49,2909.51,1.25,1,2,1,663.52,1,2
654.54,1263.63,1918.16,9.16,1,0,0,4618.89,1,1
1350.92,677.87,2028.79,7.94,2,3,0,10934.73,2,0
1055.57,646.85,1702.42,0.09,2,2,1,3727.29,0,2
463.39,1290.18,1753.58,2.7,3,0,0,4089.84,3,1
635.98,125.84,761.82,4.22,1,0,0,2950.03,0,0
334.65,718.78,1053.43,0.22,2,0,0,6920.69,0,0
467.17,164.68,631.85,9.24,2,0,0,7875.75,0,1
1092.9,1540.06,2632.96,1.31,1,1,0,671.62,0,1
338.23,207.95,546.18,3.99,2,1,0,13985.5,0,1
277.05,572.33,849.38,1.15,1,1,0,10837.18,0,1
484.07,318.97,803.04,3.02,0,0,0,13012.28,3,1
411.17,1059.69,1470.86,5.86,1,1,0,2645.12,1,1
292.45,1161.78,1454.23,2.46,3,0,0,9961.72,3,1
673.89,3423.75,4097.64,3.02,3,2,1,14953.05,0,2
1180.28,117.22,1297.5,0.05,1,0,0,9856.16,0,0
578.63,773.88,1352.52,0.6,2,0,0,13228.47,0,0
2334.75,929.33,3264.08,2.75,0,2,1,9797.34,0,2
1466.21,4966.02,6432.23,12.38,2,1,0,4235.09,0,1
292.52,1971.68,2264.2,2.31,2,0,0,4542.44,0,0
496.25,3403.99,3900.24,2.55,3,0,1,134.98,0,2
252.54,109.91,362.45,5.03,1,2,1,6374.67,0,2
974.3,4002.72,4977.02,0.46,2,1,0,1560.86,0,1
531.25,508.71,1039.97,0.16,1,1,0,415.13,2,1
649.07,354.36,1003.43,2.07,2,1,0,6648.03,0,1
104.98,1086.39,1191.37,0.79,1,0,0,9993.78,0,0
326.18,3445.09,3771.28,4.19,2,1,0,158.38,0,1
1169.35,797.73,1967.08,4.14,2,1,0,290.2,2,1
1379.92,38.4,1418.32,11.45,3,1,0,5502.49,0,1
1002.72,1603.08,2605.8,0.46,1,1,0,950.78,1,1
324.02,1475.42,1799.44,0.75,2,3,0,3023.89,2,0
787.62,1094.71,1882.34,1.94,2,1,0,7296.91,0,1
75.55,1098.95,1174.5,13.92,2,0,1,3478.7,2,2
747.88,2731.94,3479.82,6.53,3,0,1,399.81,0,2
2423.2,918.51,3341.71,5.3,2,0,1,6423.14,0,2
476.5,732.78,1209.28,3.21,0,0,0,7113.52,2,1
842.51,1194.9,2037.4,3.34,1,2,1,11610.59,1,2
691.36,548.4,1239.76,1.36,3,1,0,1270.19,1,1
1240.02,216.0,1456.03,1.56,2,0,0,5078.73,0,0
1176.4,642.36,1818.76,14.98,3,0,1,942.08,1,2
839.48,1511.8,2351.28,8.62,2,2,1,9262.05,0,2
1121.42,247.95,1369.37,0.13,1,0,0,8595.79,0,0
745.61,571.86,1317.47,2.66,0,0,0,4335.9,1,0
41.24,536.97,578.21,6.11,2,1,0,13436.99,0,1
1676.48,490.89,2167.38,5.72,1,2,1,13249.18,0,2
236.26,1758.12,1994.38,21.22,1,0,1,9990.5,0,2
2290.5,890.86,3181.36,0.9,0,1,0,6886.44,0,1
120.6,1758.35,1878.95,0.22,2,0,0,9047.97,0,0
1906.06,847.9,2753.96,2.04,1,0,1,2547.63,1,2
272.68,453.46,726.14,5.36,1,1,0,12151.11,0,1
472.62,63.2,535.82,0.55,2,1,0,6648.67,3,1
34.43,346.21,380.64,0.31,0,1,0,1208.98,0,1
478.34,1117.81,1596.15,8.69,0,0,0,2674.08,0,1
68.27,1445.86,1514.13,1.85,0,0,0,5516.37,2,1
210.05,1552.45,1762.5,6.84,1,2,1,7469.5,0,2
779.34,553.82,1333.16,0.06,2,0,0,7023.87,1,0
1805.49,86.18,1891.67,0.62,1,1,0,879.97,0,1
57.46,467.61,525.07,0.8,1,1,0,12209.72,1,1
1162.45,1513.43,2675.88,1.9,2,0,1,1568.35,1,2
